sample_id,text,target
sms_611,22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222,1
sms_613,I have many dependents,0
sms_614,THANX4 TODAY CER IT WAS NICE 2 CATCH UP BUT WE AVE 2 FIND MORE TIME MORE OFTEN OH WELL TAKE CARE C U SOON.C,0
sms_617,He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.,0
sms_621,Dear we got  &lt;#&gt;  dollars hi hi,0
sms_622,Good words.... But words may leave u in dismay many times.,0
sms_624,"sorry, no, have got few things to do. may be in pub later.",0
sms_625,"Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash",0
sms_627,How many licks does it take to get to the center of a tootsie pop?,0
sms_628,Yup i thk they r e teacher said that will make my face look longer. Darren ask me not 2 cut too short.,0
sms_629,New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693,1
sms_630,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.,1
sms_631,Please dont say like that. Hi hi hi,0
sms_632,Thank u!,0
sms_633,Oh that was a forwarded message. I thought you send that to me,0
sms_634,Got it. Seventeen pounds for seven hundred ml – hope ok.,0
sms_635,"Dear Voucher Holder, 2 claim this weeks offer, at your PC go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply.2 stop texts txt STOP to 80062.",1
sms_636,Me n him so funny...,0
sms_638,When ü login dat time... Dad fetching ü home now?,0
sms_640,I had askd u a question some hours before. Its answer,0
sms_643,Probably gonna swing by in a wee bit,0
sms_644,Ya very nice. . .be ready on thursday,0
sms_646,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?",0
sms_650,"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327. T&C: RSTM, SW7 3SS. 150ppm",1
sms_651,Thats cool! Sometimes slow and gentle. Sonetimes rough and hard :),0
sms_653,"Wait, do you know if wesleys in town? I bet she does hella drugs!",0
sms_654,Fine i miss you very much.,0
sms_656,Tell them the drug dealer's getting impatient,0
sms_657,"Sun cant come to earth but send luv as rays. cloud cant come to river but send luv as rain. I cant come to meet U, but can send my care as msg to U. Gud evng",0
sms_658,You will be in the place of that man,0
sms_659,"It doesnt make sense to take it there unless its free. If you need to know more, wikipedia.com",0
sms_660,88800 and 89034 are premium phone services call 08718711108,1
sms_661,"Under the sea, there lays a rock. In the rock, there is an envelope. In the envelope, there is a paper. On the paper, there are 3 words... '",0
sms_662,Then mum's repent how?,0
sms_663,Sorry me going home first... Daddy come fetch ü later...,0
sms_664,Leave it de:-). Start Prepare for next:-)..,0
sms_667,Carlos'll be here in a minute if you still need to buy,0
sms_669,Have a good evening! Ttyl,0
sms_670,Did u receive my msg?,0
sms_671,Ho ho - big belly laugh! See ya tomo,0
sms_674,"Ditto. And you won't have to worry about me saying ANYTHING to you anymore. Like i said last night, you do whatever you want and i'll do the same. Peace.",0
sms_675,"I've got  &lt;#&gt; , any way I could pick up?",0
sms_677,Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons?,0
sms_678,"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now...",0
sms_680,Missed your call cause I was yelling at scrappy. Miss u. Can't wait for u to come home. I'm so lonely today.,0
sms_681,What is this 'hex' place you talk of? Explain!,0
sms_684,Hi I'm sue. I am 20 years old and work as a lapdancer. I love sex. Text me live - I'm i my bedroom now. text SUE to 89555. By TextOperator G2 1DA 150ppmsg 18+,1
sms_688,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.",0
sms_690,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,1
sms_691,Was the farm open?,0
sms_693,"My sister in law, hope you are having a great month. Just saying hey. Abiola",0
sms_695,Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,0
sms_696,Good. Good job. I like entrepreneurs,0
sms_697,"Aight, you close by or still down around alex's place?",0
sms_698,meet you in corporation st outside gap … you can see how my mind is working!,0
sms_699,Mum ask ü to buy food home...,0
sms_702,"Sorry, I'll call later",0
sms_703,What is important is that you prevent dehydration by giving her enough fluids,0
sms_705,True dear..i sat to pray evening and felt so.so i sms'd you in some time...,0
sms_708,Quite late lar... Ard 12 anyway i wun b drivin...,0
sms_709,"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT",1
sms_710,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths+? Call MobilesDirect free on 08000938767 to update now! or2stoptxt T&Cs,1
sms_713,08714712388 between 10am-7pm Cost 10p,1
sms_714,"Save yourself the stress. If the person has a dorm account, just send your account details and the money will be sent to you.",0
sms_715,He also knows about lunch menu only da. . I know,0
sms_716,When i have stuff to sell i.ll tell you,0
sms_717,+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50,1
sms_718,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748,0
sms_720,Macha dont feel upset.i can assume your mindset.believe me one evening with me and i have some wonderful plans for both of us.LET LIFE BEGIN AGAIN.call me anytime,0
sms_723,That is wondar full flim.,0
sms_725,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run.",0
sms_726,Got it! It looks scrumptious... daddy wants to eat you all night long!,0
sms_727,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...,0
sms_728,"Alright omw, gotta change my order to a half8th",0
sms_729,Exactly. Anyways how far. Is jide her to study or just visiting,0
sms_730,Dunno y u ask me.,0
sms_731,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,1
sms_732,No he didn't. Spring is coming early yay!,0
sms_733,Lol you won't feel bad when I use her money to take you out to a steak dinner =D,0
sms_735,Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh,0
sms_738,Hi. Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg,1
sms_739,Wish i were with you now!,0
sms_740,Haha mayb u're rite... U know me well. Da feeling of being liked by someone is gd lor. U faster go find one then all gals in our group attached liao.,0
sms_741,Yes i will be there. Glad you made it.,0
sms_743,Just got up. have to be out of the room very soon. …. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.,0
sms_744,Ok. There may be a free gym about.,0
sms_745,Men like shorter ladies. Gaze up into his eyes.,0
sms_746,Dunno he jus say go lido. Same time 930.,0
sms_749,Is there a reason we've not spoken this year? Anyways have a great week and all the best in your exam,0
sms_750,By monday next week. Give me the full gist,0
sms_751,"Do you realize that in about 40 years, we'll have thousands of old ladies running around with tattoos?",1
sms_752,You have an important customer service announcement from PREMIER.,1
sms_753,Dont gimme that lip caveboy,0
sms_755,Realy sorry-i don't recognise this number and am now confused :) who r u please?!,0
sms_756,So why didnt you holla?,0
sms_758,"Faith makes things possible,Hope makes things work,Love makes things beautiful,May you have all three this Christmas!Merry Christmas!",0
sms_759,U should have made an appointment,0
sms_760,"Call me when you/carlos is/are here, my phone's vibrate is acting up and I might not hear texts",0
sms_761,"Romantic Paris. 2 nights, 2 flights from £79 Book now 4 next year. Call 08704439680Ts&Cs apply.",1
sms_762,"We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.",0
sms_764,Nothing but we jus tot u would ask cos u ba gua... But we went mt faber yest... Yest jus went out already mah so today not going out... Jus call lor...,0
sms_766,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub,1
sms_768,"Sorry, I'll call later",0
sms_769,I cant pick the phone right now. Pls send a message,0
sms_770,Lol I know! They're so dramatic. Schools already closed for tomorrow. Apparently we can't drive in the inch of snow were supposed to get.,0
sms_773,"idc get over here, you are not weaseling your way out of this shit twice in a row",0
sms_775,Just sleeping..and surfing,0
sms_776,Thanks for picking up the trash.,0
sms_777,Why don't you go tell your friend you're not sure you want to live with him because he smokes too much then spend hours begging him to come smoke,0
sms_778,Hi its Kate it was lovely to see you tonight and ill phone you tomorrow. I got to sing and a guy gave me his card! xxx,0
sms_779,Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola,0
sms_784,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,1
sms_785,Dont think so. It turns off like randomlly within 5min of opening,0
sms_786,"She was supposed to be but couldn't make it, she's still in town though",0
sms_789,"5 Free Top Polyphonic Tones call 087018728737, National Rate. Get a toppoly tune sent every week, just text SUBPOLY to 81618, £3 per pole. UnSub 08718727870.",1
sms_791,This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola,0
sms_795,There generally isn't one. It's an uncountable noun - u in the dictionary. pieces of research?,0
sms_796,it's really getting me down just hanging around.,0
sms_797,"Orange customer, you may now claim your FREE CAMERA PHONE upgrade for your loyalty. Call now on 0207 153 9996. Offer ends 14thMarch. T&C's apply. Opt-out availa",1
sms_800,Gimme a few was  &lt;#&gt;  minutes ago,0
sms_803,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,1
sms_804,You have won a guaranteed £200 award or even £1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP. RG21 4JX,1
sms_805,K I'll be there before 4.,0
sms_806,I dled 3d its very imp,0
sms_811,S:)s.nervous  &lt;#&gt; :),0
sms_813,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,1
sms_814,I borrow ur bag ok.,0
sms_816,Where's my boytoy? I miss you ... What happened?,0
sms_819,Then why you not responding,0
sms_820,BOO BABE! U ENJOYIN YOURJOB? U SEEMED 2 B GETTIN ON WELL HUNNY!HOPE URE OK?TAKE CARE & ILLSPEAK 2U SOONLOTS OF LOVEME XXXX.,0
sms_821,Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*,0
sms_822,On the road so cant txt,0
sms_824,25p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.,1
sms_825,Have a good evening! Ttyl,0
sms_826,Hmm .. Bits and pieces lol ... *sighs* ...,0
sms_827,Hahaha..use your brain dear,0
sms_828,Hey. You got any mail?,0
sms_829,"Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around",0
sms_830,Thanks for yesterday sir. You have been wonderful. Hope you enjoyed the burial. MojiBiola,0
sms_832,Hi mate its RV did u hav a nice hol just a message 3 say hello coz havent sent u 1 in ages started driving so stay off roads!RVx,0
sms_833,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062",1
sms_834,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago",0
sms_835,Surely result will offer:),0
sms_836,Good Morning my Dear........... Have a great &amp; successful day.,0
sms_837,Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,1
sms_846,Meanwhile in the shit suite: xavier decided to give us  &lt;#&gt;  seconds of warning that samantha was coming over and is playing jay's guitar to impress her or some shit. Also I don't think doug realizes I don't live here anymore,0
